id,question,ex_or_im,story_section,reference_answer1,reference_answer2,generated_answer,rouge1_a1,rouge2_a1,rougeL_a1,rougeLsum_a1,rouge1_a2,rouge2_a2,rougeL_a2,rougeLsum_a2,bleu_a1,precisions_a1,brevity_penalty_a1,length_ratio_a1,translation_length_a1,reference_length_a1,bleu_a2,precisions_a2,brevity_penalty_a2,length_ratio_a2,translation_length_a2,reference_length_a2,bleurt_score_a1,bleurt_score_a2
454,how did the farmer feel when the bonze did not go ?,explicit,"once upon a time there was a farmer who had carted pears to market . since they were very sweet and fragrant , he hoped to get a good price for them . a bonze with a torn cap and tattered robe stepped up to his cart and asked for one . the farmer repulsed him , but the bonze did not go . then the farmer grew angry and began to call him names . the bonze said : "" you have pears by the hundred in your cart . i only ask for one . surely that does you no great injury . why suddenly grow so angry abo",angry .,angry .,angry and began to call him names .,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.17747405280050269,"[0.3333333333333333, 0.125, 0.14285714285714285, 0.16666666666666666]",1.0,4.0,8,2,0.17747405280050269,"[0.3333333333333333, 0.125, 0.14285714285714285, 0.16666666666666666]",1.0,4.0,8,2,-0.3187495,-0.3187495
455,why should the youth do what the third princess asks of him ?,explicit,"then the son found he had forgotten his handkerchief , and went down to the boat to get it . but no sooner was he in the boat than it moved off with a rush , and no matter how hard the youth worked against it with the oars , it was all in vain . the boat drove on and on , all night long , and at last he came to a white strand , far , far away . he stepped ashore , and after he had gone a while he met an old man with a great , white beard . "" what is this country called ? "" asked the youth . "" wh",he would make his fortune .,he will make his fortune .,make his fortune .,0.7499999999999999,0.6666666666666666,0.7499999999999999,0.7499999999999999,0.7499999999999999,0.6666666666666666,0.7499999999999999,0.7499999999999999,0.6065306597126334,"[1.0, 1.0, 1.0, 1.0]",0.6065306597126334,0.6666666666666666,4,6,0.6065306597126334,"[1.0, 1.0, 1.0, 1.0]",0.6065306597126334,0.6666666666666666,4,6,0.43223655,0.585636
456,what did ian decide to do after the lady could not visit him anymore ?,explicit,"as soon as the lady had departed the fisher 's son awoke , and the dark lad told him of her visit , and how he would never see her as long as he lived . at this the fisher 's son felt the cold creeping up to his heart , yet he knew the fault had not been his that sleep had overtaken him . ' i will search the whole world through till i find her , ' cried he , and the dark lad laughed as he heard him . but the fisher 's son took no heed , and off he went , following the sun day after day , till hi",search the whole world through till he found her .,search the whole world .,"the fisher 's son felt the cold creeping up to his heart , yet he knew the fault had not been his that sleep had overtaken him .",0.1142857142857143,0.0,0.1142857142857143,0.1142857142857143,0.06666666666666668,0.0,0.06666666666666668,0.06666666666666668,0.05146852383843666,"[0.13793103448275862, 0.03571428571428571, 0.037037037037037035, 0.038461538461538464]",1.0,2.8,28,10,0.0478968583748614,"[0.10344827586206896, 0.03571428571428571, 0.037037037037037035, 0.038461538461538464]",1.0,5.6,28,5,-1.3082166,-1.5288067
457,what will the skillful fisher not do until the hook is found ?,explicit,"while he was still speaking his brother stopped him , and cried out fiercely : "" lost my hook ! it is just what i expected . for this reason , when you first proposed your plan of changing over our occupations i was really against it , but you seemed to wish it so much that i gave in and allowed you to do as you wished . the mistake of our trying unfamiliar tasks is soon seen ! and you have done badly . i will not return you your bow and arrow till you have found my hook . look to it that you fi",return his brother 's bow and arrow .,hunt game .,return you his bow and arrow till you have found his hook .,0.5263157894736842,0.23529411764705885,0.5263157894736842,0.5263157894736842,0.0,0.0,0.0,0.0,0.2044800736021839,"[0.5, 0.23076923076923078, 0.16666666666666666, 0.09090909090909091]",1.0,1.625,13,8,0.09552040806823771,"[0.14285714285714285, 0.07692307692307693, 0.08333333333333333, 0.09090909090909091]",1.0,4.333333333333333,13,3,-0.48845047,-1.5336355
458,what did andrew see when he awoke ?,explicit,"but his brother complained of being weary , and at length they decided to remain there for the night . when andrew awoke he found himself alone ; and he saw neither brother nor boat , until he came to the highest point of the island . then he discovered him far out , darting for land like a sea - gull . andrew did not understand the whole affair . there were still provisions there , as well as a dish of curd , his gun and various other things . so andrew wasted but little time in thought . "" he ",neither brother nor boat .,neither brother nor boat .,"he found himself alone ; and he saw neither brother nor boat , until he came to the highest point of the island .",0.32,0.2608695652173913,0.32,0.32,0.32,0.2608695652173913,0.32,0.32,0.1475758119043186,"[0.24, 0.16666666666666666, 0.13043478260869565, 0.09090909090909091]",1.0,4.8,24,5,0.1475758119043186,"[0.24, 0.16666666666666666, 0.13043478260869565, 0.09090909090909091]",1.0,4.8,24,5,-0.8839367,-0.8839367
459,what did the old woman ask for in return ?,explicit,"a joyful woman was the mistress of kittlerumpit when she saw it do this , for she felt that her rent was safe ; and in her relief and gratitude she would have kissed the hem of the strange lady 's green gown , if she would have allowed it , but she would not . "" no , no , "" said she , and her voice sounded harsher than ever . "" let us have no fine meanderings , but let us stick to our bargain . i have done my part , and mended the pig ; now ye must do yours , and give me what i like to ask -- yo",her son .,the son .,mercy .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608636396914616,"[0.6666666666666666, 0.5, 1.0, 1.0]",0.6065306597126334,0.6666666666666666,2,3,0.4608636396914616,"[0.6666666666666666, 0.5, 1.0, 1.0]",0.6065306597126334,0.6666666666666666,2,3,-1.490351,-1.609176
460,how did the wife feel about her husband returning home so late ?,explicit,"he found his wife very anxious , wondering what had happened to make him so late . he soon told her all that had passed since he left home that afternoon . she was quite as happy as her husband when he showed her that the ugly lump had disappeared from his face , for in her youth she had prided herself on his good looks , and it had been a daily grief to her to see the horrid growth .",very anxious .,very anxious .,"quite as happy as her husband when he showed her that the ugly lump had disappeared from his face , for in her youth she had prided herself on his good looks , and it had been a daily grief to her to see the horrid growth .",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025042878540631138,"[0.04081632653061224, 0.020833333333333332, 0.02127659574468085, 0.021739130434782608]",1.0,16.0,48,3,0.025042878540631138,"[0.04081632653061224, 0.020833333333333332, 0.02127659574468085, 0.021739130434782608]",1.0,16.0,48,3,-1.7842522,-1.7842522
461,who had overheard every word that morna and paul had spoken ?,explicit,""" let us hold our peace till after yule , "" she pleaded . "" it will be a joy to keep our secret to ourselves for a little space ; there will be time enough then to let all the world know . "" rather reluctantly , earl paul agreed ; and next day he set off for the palace at orphir , leaving his lady - love behind him . little he guessed the danger he was in ! for , all unknown to him , his step - aunt , countess fraukirk , had chanced to be in the hall , the evening before , hidden behind a curtai",countess fraukirk .,countess fraukirk .,"her step - aunt , countess fraukirk .",0.5714285714285715,0.4,0.5714285714285715,0.5714285714285715,0.5714285714285715,0.4,0.5714285714285715,0.5714285714285715,0.2984745896009823,"[0.4444444444444444, 0.375, 0.2857142857142857, 0.16666666666666666]",1.0,2.6666666666666665,8,3,0.2984745896009823,"[0.4444444444444444, 0.375, 0.2857142857142857, 0.16666666666666666]",1.0,2.6666666666666665,8,3,-0.09400299,-0.09400299
462,what did tsui do after molo asked what was troubling him ?,explicit,"when the young man reached home his thoughts were all in confusion . and he sat down absent - mindedly like a wooden rooster . now it happened that he had an old servant named molo , who was an extraordinary being . "" what is the trouble , master , "" said he . "" why are you so sad ? do you not want to tell your old slave about it ? "" so the boy told him what had occurred , and also mentioned the signs the girl had made to him in secret .","told him what had occurred , and also mentioned the signs the girl had made to him in secret .",told him what had occurred .,he sat down absent - mindedly like a wooden rooster .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05025989071455871,"[0.16666666666666666, 0.09090909090909091, 0.1, 0.1111111111111111]",0.441233167759984,0.55,11,20,0.11390778025531027,"[0.16666666666666666, 0.09090909090909091, 0.1, 0.1111111111111111]",1.0,1.8333333333333333,11,6,-1.3481362,-1.0040408
463,who knew where ian was hiding ?,explicit,"' it is the man who is lying under the cask , ' answered the leader . ' go and kill him , and then come and eat your food and sleep , for we must be off betimes in the morning . ' so four of them killed the fisher 's son and left him , and then went to bed . by sunrise they were all out of the house , for they had far to go . and when they had disappeared the deer came off the roof , to where the dead man lay , and she shook her head over him , and wax fell from her ear , and he jumped up as wel",the leader .,the leader .,"the dead man lay , and wax fell from her ear over him , wax fell from her ear , and wax fell from her ear , and he jumped up as well as ever .",0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.0,0.06060606060606061,0.06060606060606061,0.03709091243806319,"[0.08108108108108109, 0.027777777777777776, 0.02857142857142857, 0.029411764705882353]",1.0,12.0,36,3,0.03709091243806319,"[0.08108108108108109, 0.027777777777777776, 0.02857142857142857, 0.029411764705882353]",1.0,12.0,36,3,-1.6477914,-1.6477914
464,why did the prince let the whole matter rest ?,explicit,"two years passed , and the youth no longer thought of any danger . hence , when the flowers began to bloom in the spring , rose - red went driving in a small wagon outside the city , near the river . and there one of the prince 's servants saw her , and informed his master . the latter sent for the youth , who , since he could not conceal the matter , told him the whole story exactly as it had happened . said the prince : "" the whole blame rests on rose - red . i do not reproach you . yet since ",she was now tsui 's wife .,she is now tsui 's wife .,molo will have to suffer for it .,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16036590969929357,"[0.2222222222222222, 0.125, 0.14285714285714285, 0.16666666666666666]",1.0,1.1428571428571428,8,7,0.16036590969929357,"[0.2222222222222222, 0.125, 0.14285714285714285, 0.16666666666666666]",1.0,1.1428571428571428,8,7,-1.5010629,-1.4149793
